loan_id,customer_id,asset_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,days_past_due,ltv,unemployment_rate,default_probability,default_flag,lgd,ead,ecl,stage
LN001570,CUST001570,Mortgage,60473.65,8.62,360,703,950285.61,30,65.36,3.42,0.02,0,0.25,60473.65,302.37,2
LN001571,CUST001571,Mortgage,56745.07,6.17,360,799,1403488.25,120,45.8,5.48,0.17,0,0.25,56745.07,2411.67,3
LN001572,CUST001572,Auto Loan,43527.09,11.85,360,720,494895.23,90,81.95,6.7,0.21,0,0.4,43527.09,3656.28,3
LN001573,CUST001573,Mortgage,83857.31,7.63,60,656,409594.9,60,56.96,4.07,0.02,0,0.25,83857.31,419.29,2
LN001574,CUST001574,Structured Credit,12540.53,5.75,360,692,1216477.26,90,99.3,4.83,0.21,1,0.5,12540.53,1316.76,3
LN001575,CUST001575,Auto Loan,51699.7,8.46,60,557,1918819.1,0,97.03,6.84,0.12,0,0.4,51699.7,2481.59,1
LN001576,CUST001576,Auto Loan,56307.15,11.12,48,643,856070.75,60,84.12,6.48,0.12,0,0.4,56307.15,2702.74,2
LN001577,CUST001577,Auto Loan,15249.57,11.21,48,646,1515282.75,30,98.26,8.21,0.15,0,0.4,15249.57,914.97,2
LN001578,CUST001578,Mortgage,12682.65,5.08,360,556,876963.27,0,46.34,7.75,0.11,0,0.25,12682.65,348.77,1
LN001579,CUST001579,Mortgage,21543.74,11.2,120,823,1124379.39,0,56.79,8.79,0.05,0,0.25,21543.74,269.3,1
LN001580,CUST001580,Mortgage,22854.9,6.9,240,561,2289504.22,0,55.19,6.58,0.08,0,0.25,22854.9,457.1,1
LN001581,CUST001581,Auto Loan,61536.98,5.27,48,551,2175639.16,60,44.32,7.19,0.11,0,0.25,61536.98,1692.27,2
LN001582,CUST001582,Auto Loan,23619.38,10.93,60,556,1411039.47,0,98.33,8.16,0.15,0,0.4,23619.38,1417.16,1
LN001583,CUST001583,Mortgage,19941.46,11.05,120,561,785737.66,60,43.6,8.04,0.11,0,0.25,19941.46,548.39,2
LN001584,CUST001584,Mortgage,23667.46,9.17,360,606,684663.8,0,91.4,7.31,0.15,0,0.4,23667.46,1420.05,1
LN001585,CUST001585,Structured Credit,79462.67,9.02,120,627,2396696.54,0,86.09,6.0,0.12,0,0.5,79462.67,4767.76,1
LN001586,CUST001586,Auto Loan,36648.59,10.69,120,623,706112.34,90,62.55,4.64,0.23,0,0.25,36648.59,2107.29,3
LN001587,CUST001587,Mortgage,32033.08,10.5,36,782,2068378.7,0,41.13,8.26,0.05,0,0.25,32033.08,400.41,1
LN001588,CUST001588,Mortgage,33624.03,11.23,240,828,1080182.97,0,40.37,7.66,0.05,0,0.25,33624.03,420.3,1
LN001589,CUST001589,Mortgage,89719.39,8.87,360,579,2467734.66,0,52.24,8.03,0.11,0,0.25,89719.39,2467.28,1
LN001590,CUST001590,Mortgage,21495.09,11.77,240,644,1078350.42,0,69.63,3.84,0.08,0,0.25,21495.09,429.9,1
LN001591,CUST001591,Mortgage,91204.16,11.97,48,605,1040912.41,60,67.47,4.89,0.08,0,0.25,91204.16,1824.08,2
LN001592,CUST001592,Structured Credit,42080.82,5.82,240,559,1684293.16,60,75.12,5.55,0.08,0,0.35,42080.82,1178.26,2
LN001593,CUST001593,Auto Loan,32458.14,10.95,180,696,2413412.81,60,86.32,8.03,0.09,0,0.4,32458.14,1168.49,2
LN001594,CUST001594,Auto Loan,209113.06,8.5,60,636,2446471.61,90,62.64,8.36,0.26,0,0.25,209113.06,13592.35,3
LN001595,CUST001595,Mortgage,17344.88,7.71,48,802,1841213.83,60,49.62,4.71,0.02,0,0.25,17344.88,86.72,2
LN001596,CUST001596,Mortgage,28351.07,9.29,360,736,1947864.32,60,88.0,7.12,0.09,0,0.4,28351.07,1020.64,2
LN001597,CUST001597,Auto Loan,15325.88,5.39,240,782,1517654.9,30,59.96,3.47,0.02,0,0.25,15325.88,76.63,2
LN001598,CUST001598,Auto Loan,70736.95,8.55,60,802,1950495.41,0,57.21,5.46,0.02,0,0.25,70736.95,353.68,1
LN001599,CUST001599,Auto Loan,118472.04,11.1,360,773,2184504.22,90,85.86,5.92,0.21,0,0.4,118472.04,9951.65,3
LN001600,CUST001600,Structured Credit,116885.01,6.49,360,553,1343714.43,0,96.05,7.59,0.15,0,0.5,116885.01,8766.38,1
LN001601,CUST001601,Auto Loan,85542.12,7.98,48,661,1644690.09,0,94.9,8.35,0.09,0,0.4,85542.12,3079.52,1
LN001602,CUST001602,Auto Loan,31623.81,11.58,180,742,1458962.56,90,48.25,5.02,0.17,0,0.25,31623.81,1344.01,3
LN001603,CUST001603,Auto Loan,28122.67,8.0,60,690,1515558.88,120,70.19,6.17,0.17,0,0.25,28122.67,1195.21,3
LN001604,CUST001604,Auto Loan,11273.17,7.51,180,689,2252607.8,0,45.57,6.88,0.02,0,0.25,11273.17,56.37,1
LN001605,CUST001605,Auto Loan,151011.53,8.08,60,644,1050137.87,90,97.66,4.97,0.27,0,0.4,151011.53,16309.25,3
LN001606,CUST001606,Mortgage,50427.13,8.64,36,590,718414.06,30,52.91,8.91,0.11,0,0.25,50427.13,1386.75,2
LN001607,CUST001607,Auto Loan,25735.59,9.42,360,551,1276630.25,0,51.85,8.25,0.11,0,0.25,25735.59,707.73,1
LN001608,CUST001608,Structured Credit,92008.83,10.6,36,827,718191.68,90,93.33,4.78,0.21,0,0.5,92008.83,9660.93,3
LN001609,CUST001609,Auto Loan,18380.85,8.16,60,699,1371400.96,0,98.07,6.05,0.06,0,0.4,18380.85,441.14,1
LN001610,CUST001610,Mortgage,48273.37,10.72,60,590,2282893.24,90,81.86,4.39,0.27,0,0.4,48273.37,5213.52,3
LN001611,CUST001611,Structured Credit,32181.9,8.74,180,665,1639225.42,0,47.26,6.09,0.02,0,0.35,32181.9,225.27,1
LN001612,CUST001612,Mortgage,56787.64,7.37,360,669,2174723.92,60,69.15,7.1,0.05,0,0.25,56787.64,709.85,2
LN001613,CUST001613,Mortgage,34734.84,9.61,240,786,623929.57,60,89.0,3.51,0.06,0,0.4,34734.84,833.64,2
LN001614,CUST001614,Auto Loan,13152.28,10.02,360,819,2276965.58,120,74.35,8.22,0.2,0,0.25,13152.28,657.61,3
LN001615,CUST001615,Auto Loan,38288.45,8.91,120,840,1604021.12,0,47.96,6.56,0.02,0,0.25,38288.45,191.44,1
LN001616,CUST001616,Mortgage,75675.13,5.4,60,558,321459.52,60,50.31,8.94,0.11,0,0.25,75675.13,2081.07,2
LN001617,CUST001617,Structured Credit,35580.34,6.19,48,788,1674517.65,60,91.85,3.15,0.06,0,0.5,35580.34,1067.41,2
LN001618,CUST001618,Mortgage,62478.68,7.0,48,667,2390643.15,120,71.62,7.99,0.2,1,0.25,62478.68,3123.93,3
LN001619,CUST001619,Mortgage,17468.06,6.98,48,559,428125.75,0,82.35,7.75,0.15,0,0.4,17468.06,1048.08,1
LN001620,CUST001620,Mortgage,35654.03,9.71,36,574,1560526.29,0,62.38,3.8,0.08,0,0.25,35654.03,713.08,1
LN001621,CUST001621,Mortgage,23455.09,5.13,240,722,2309826.86,30,71.95,5.01,0.02,0,0.25,23455.09,117.28,2
LN001622,CUST001622,Auto Loan,61260.26,10.29,180,774,271814.13,0,98.63,8.31,0.09,0,0.4,61260.26,2205.37,1
LN001623,CUST001623,Mortgage,37124.93,6.86,240,560,1669554.08,0,59.78,6.11,0.08,0,0.25,37124.93,742.5,1
LN001624,CUST001624,Structured Credit,58867.92,7.17,36,650,1318530.16,0,80.49,5.41,0.06,0,0.5,58867.92,1766.04,1
LN001625,CUST001625,Auto Loan,77761.16,8.7,240,814,1030725.97,0,50.35,8.43,0.05,0,0.25,77761.16,972.01,1
LN001626,CUST001626,Mortgage,58931.62,6.51,240,632,1661957.1,60,47.3,3.56,0.08,0,0.25,58931.62,1178.63,2
LN001627,CUST001627,Auto Loan,43966.48,11.19,360,825,368579.71,0,87.02,5.84,0.06,0,0.4,43966.48,1055.2,1
LN001628,CUST001628,Mortgage,18056.33,5.6,48,810,1944391.85,30,90.65,6.91,0.06,0,0.4,18056.33,433.35,2
LN001629,CUST001629,Auto Loan,36244.75,8.11,60,770,260078.82,0,80.1,6.65,0.06,1,0.4,36244.75,869.87,1
LN001630,CUST001630,Mortgage,25005.14,10.95,48,768,940605.42,0,49.49,4.59,0.02,0,0.25,25005.14,125.03,1
LN001631,CUST001631,Mortgage,28542.66,9.31,240,638,1383906.93,0,54.44,6.38,0.08,0,0.25,28542.66,570.85,1
LN001632,CUST001632,Auto Loan,27940.32,7.05,60,564,1098300.06,0,94.67,7.25,0.15,0,0.4,27940.32,1676.42,1
LN001633,CUST001633,Mortgage,18288.95,7.95,360,795,941820.85,120,57.32,6.51,0.17,0,0.25,18288.95,777.28,3
LN001634,CUST001634,Mortgage,9226.76,9.95,180,725,2119379.08,0,89.13,7.11,0.09,0,0.4,9226.76,332.16,1
LN001635,CUST001635,Structured Credit,22749.53,11.81,120,553,2353373.29,0,57.16,4.54,0.08,0,0.35,22749.53,636.99,1
LN001636,CUST001636,Auto Loan,41579.63,11.25,60,570,2215853.54,0,96.37,8.0,0.15,0,0.4,41579.63,2494.78,1
LN001637,CUST001637,Auto Loan,14133.12,7.4,36,757,1425470.45,0,94.87,5.7,0.06,0,0.4,14133.12,339.19,1
LN001638,CUST001638,Auto Loan,36716.35,11.99,48,686,2239369.39,120,42.6,8.92,0.2,0,0.25,36716.35,1835.82,3
LN001639,CUST001639,Structured Credit,137336.29,5.02,360,765,2321938.52,0,86.22,3.14,0.06,1,0.5,137336.29,4120.09,1
LN001640,CUST001640,Structured Credit,74320.31,5.19,360,666,1170786.39,60,50.17,5.28,0.02,0,0.35,74320.31,520.24,2
LN001641,CUST001641,Mortgage,114746.32,10.77,48,728,887753.18,90,52.92,4.08,0.17,0,0.25,114746.32,4876.72,3
LN001642,CUST001642,Structured Credit,47752.63,6.4,240,795,471096.71,30,67.59,6.33,0.02,0,0.35,47752.63,334.27,2
LN001643,CUST001643,Mortgage,82228.47,5.43,240,677,1327956.82,0,74.58,4.46,0.02,0,0.25,82228.47,411.14,1
LN001644,CUST001644,Mortgage,21877.73,6.66,240,627,2379168.07,0,59.55,7.42,0.11,1,0.25,21877.73,601.64,1
LN001645,CUST001645,Auto Loan,23131.76,7.98,360,778,1512041.94,60,74.52,8.29,0.05,0,0.25,23131.76,289.15,2
LN001646,CUST001646,Mortgage,5337.98,10.11,240,842,1752014.73,0,50.24,4.27,0.02,0,0.25,5337.98,26.69,1
LN001647,CUST001647,Auto Loan,83308.16,9.37,48,811,503988.59,120,41.34,3.96,0.17,0,0.25,83308.16,3540.6,3
LN001648,CUST001648,Structured Credit,106748.06,6.66,60,631,572919.24,0,74.27,8.25,0.11,0,0.35,106748.06,4109.8,1
LN001649,CUST001649,Mortgage,24656.01,8.52,180,615,1295064.84,60,71.04,5.17,0.08,0,0.25,24656.01,493.12,2
LN001650,CUST001650,Mortgage,30401.09,11.48,60,645,2390345.8,30,81.38,5.61,0.12,0,0.4,30401.09,1459.25,2
LN001651,CUST001651,Auto Loan,21424.63,10.71,36,694,1061765.44,0,78.99,4.33,0.02,0,0.25,21424.63,107.12,1
LN001652,CUST001652,Auto Loan,47470.2,7.26,48,614,2224339.09,0,93.85,5.55,0.12,0,0.4,47470.2,2278.57,1
LN001653,CUST001653,Auto Loan,79813.89,11.88,60,558,520649.34,0,67.57,4.39,0.08,0,0.25,79813.89,1596.28,1
LN001654,CUST001654,Auto Loan,10722.07,9.96,48,735,1638288.72,60,40.5,7.0,0.02,0,0.25,10722.07,53.61,2
LN001655,CUST001655,Auto Loan,48368.64,5.44,360,707,1601379.2,120,77.84,5.99,0.17,0,0.25,48368.64,2055.67,3
LN001656,CUST001656,Structured Credit,29921.42,5.25,36,580,2184718.19,0,80.51,7.73,0.15,1,0.5,29921.42,2244.11,1
LN001657,CUST001657,Mortgage,39315.58,6.18,360,700,257462.58,0,71.29,4.88,0.02,0,0.25,39315.58,196.58,1
LN001658,CUST001658,Auto Loan,50075.93,10.09,120,791,677346.25,120,81.36,6.03,0.21,0,0.4,50075.93,4206.38,3
LN001659,CUST001659,Auto Loan,31832.98,6.29,120,705,744297.16,90,59.42,4.56,0.17,0,0.25,31832.98,1352.9,3
LN001660,CUST001660,Mortgage,33775.44,8.58,120,608,2387423.7,90,48.93,8.61,0.26,0,0.25,33775.44,2195.4,3
LN001661,CUST001661,Mortgage,31266.03,5.65,48,559,595810.73,30,79.87,6.13,0.08,0,0.25,31266.03,625.32,2
LN001662,CUST001662,Mortgage,71626.57,11.45,60,673,333165.29,90,54.71,4.04,0.17,0,0.25,71626.57,3044.13,3
LN001663,CUST001663,Structured Credit,48685.28,7.41,48,831,1452538.36,90,67.38,4.64,0.17,0,0.35,48685.28,2896.77,3
LN001664,CUST001664,Mortgage,42379.01,11.36,360,786,1439256.54,60,69.5,3.5,0.02,0,0.25,42379.01,211.9,2
LN001665,CUST001665,Structured Credit,14918.15,11.61,180,566,2149105.67,30,68.63,3.17,0.08,0,0.35,14918.15,417.71,2
LN001666,CUST001666,Structured Credit,27861.31,5.04,360,572,2384934.21,0,75.91,6.16,0.08,0,0.35,27861.31,780.12,1
LN001667,CUST001667,Auto Loan,68122.88,8.25,60,558,1461727.24,0,41.77,5.02,0.08,1,0.25,68122.88,1362.46,1
LN001668,CUST001668,Structured Credit,37286.54,5.17,360,756,2342486.91,90,99.38,8.78,0.24,0,0.5,37286.54,4474.38,3
LN001669,CUST001669,Auto Loan,57622.71,11.36,360,594,1881608.09,0,82.98,4.03,0.12,0,0.4,57622.71,2765.89,1
LN001670,CUST001670,Structured Credit,125061.17,8.63,36,576,845258.04,120,65.52,7.76,0.26,1,0.35,125061.17,11380.57,3
LN001671,CUST001671,Auto Loan,75133.68,5.52,240,737,2338946.6,120,51.48,4.9,0.17,1,0.25,75133.68,3193.18,3
LN001672,CUST001672,Structured Credit,38762.59,5.77,120,689,1751747.15,0,44.81,4.34,0.02,0,0.35,38762.59,271.34,1
LN001673,CUST001673,Structured Credit,25395.0,7.68,60,558,1181715.85,0,80.33,8.82,0.15,0,0.5,25395.0,1904.62,1
LN001674,CUST001674,Structured Credit,6078.51,11.58,60,783,1780544.69,0,59.02,7.82,0.05,0,0.35,6078.51,106.37,1
LN001675,CUST001675,Mortgage,32277.66,9.85,120,641,1152953.86,0,53.77,6.78,0.08,0,0.25,32277.66,645.55,1
LN001676,CUST001676,Auto Loan,28905.62,11.07,360,626,506913.48,0,62.8,7.18,0.11,1,0.25,28905.62,794.9,1
LN001677,CUST001677,Auto Loan,47727.18,7.57,36,793,1867702.18,0,75.58,8.95,0.05,0,0.25,47727.18,596.59,1
LN001678,CUST001678,Mortgage,32606.48,5.3,48,704,2104197.13,0,80.3,6.56,0.06,0,0.4,32606.48,782.56,1
LN001679,CUST001679,Auto Loan,29019.71,11.82,48,767,1889813.95,0,78.71,3.61,0.02,0,0.25,29019.71,145.1,1
LN001680,CUST001680,Mortgage,10450.66,5.12,360,834,765508.0,120,91.8,3.39,0.21,0,0.4,10450.66,877.86,3
LN001681,CUST001681,Auto Loan,18807.72,11.63,360,699,2402428.78,60,53.13,7.0,0.02,0,0.25,18807.72,94.04,2
LN001682,CUST001682,Structured Credit,50698.71,7.58,240,637,306822.76,120,78.2,6.95,0.23,0,0.35,50698.71,4081.25,3
LN001683,CUST001683,Mortgage,120708.68,5.07,60,655,998541.92,0,46.07,7.49,0.05,0,0.25,120708.68,1508.86,1
LN001684,CUST001684,Structured Credit,33919.06,9.82,120,843,835207.98,30,72.88,3.65,0.02,0,0.35,33919.06,237.43,2
LN001685,CUST001685,Auto Loan,45682.37,11.86,360,644,358284.01,120,75.04,8.67,0.26,1,0.25,45682.37,2969.35,3
LN001686,CUST001686,Structured Credit,70737.75,11.76,360,802,1162891.81,0,52.97,6.31,0.02,0,0.35,70737.75,495.16,1
LN001687,CUST001687,Structured Credit,20586.16,6.13,180,588,1652008.39,90,63.5,6.9,0.23,0,0.35,20586.16,1657.19,3
LN001688,CUST001688,Mortgage,46946.78,6.27,36,804,2235743.94,0,89.63,3.21,0.06,0,0.4,46946.78,1126.72,1
LN001689,CUST001689,Mortgage,21626.12,8.96,48,603,2476801.86,0,48.9,8.77,0.11,0,0.25,21626.12,594.72,1
LN001690,CUST001690,Mortgage,66527.93,9.46,36,792,2068201.57,0,66.07,6.38,0.02,0,0.25,66527.93,332.64,1
LN001691,CUST001691,Auto Loan,40375.65,10.18,36,659,1304531.17,0,95.96,6.38,0.06,0,0.4,40375.65,969.02,1
LN001692,CUST001692,Mortgage,44753.11,6.27,240,803,1878334.96,60,70.25,8.66,0.05,0,0.25,44753.11,559.41,2
LN001693,CUST001693,Auto Loan,20997.97,11.71,36,661,2148153.52,0,83.51,8.58,0.09,0,0.4,20997.97,755.93,1
LN001694,CUST001694,Auto Loan,59570.91,9.47,120,723,1296941.19,0,89.61,4.32,0.06,0,0.4,59570.91,1429.7,1
LN001695,CUST001695,Auto Loan,156263.51,10.93,240,738,2016372.48,0,52.23,8.59,0.05,0,0.25,156263.51,1953.29,1
LN001696,CUST001696,Auto Loan,17934.15,8.78,360,770,1335967.94,60,53.09,7.42,0.05,0,0.25,17934.15,224.18,2
LN001697,CUST001697,Auto Loan,28628.81,7.9,120,798,1119615.98,0,85.52,3.11,0.06,0,0.4,28628.81,687.09,1
LN001698,CUST001698,Auto Loan,42707.3,11.84,240,601,1433704.39,30,85.2,4.44,0.12,0,0.4,42707.3,2049.95,2
LN001699,CUST001699,Structured Credit,62974.45,9.07,120,711,1770673.16,0,43.61,5.48,0.02,0,0.35,62974.45,440.82,1
LN001700,CUST001700,Mortgage,24546.33,11.07,240,584,1885484.63,90,59.35,6.5,0.23,1,0.25,24546.33,1411.41,3
LN001701,CUST001701,Structured Credit,4998.43,11.67,240,586,1052656.61,30,63.91,7.21,0.11,0,0.35,4998.43,192.44,2
LN001702,CUST001702,Mortgage,94035.97,9.73,60,660,1535470.57,0,89.74,4.26,0.06,0,0.4,94035.97,2256.86,1
LN001703,CUST001703,Auto Loan,61843.01,8.84,120,726,2297209.47,30,65.31,8.02,0.05,0,0.25,61843.01,773.04,2
LN001704,CUST001704,Mortgage,10720.75,5.02,60,558,2446704.03,60,95.56,8.07,0.15,0,0.4,10720.75,643.24,2
LN001705,CUST001705,Mortgage,23734.9,5.28,360,824,761308.21,0,99.8,6.81,0.06,0,0.4,23734.9,569.64,1
LN001706,CUST001706,Auto Loan,108850.18,6.41,240,670,683870.12,0,86.84,8.53,0.09,0,0.4,108850.18,3918.61,1
LN001707,CUST001707,Mortgage,100053.22,6.3,48,654,1772542.68,0,79.98,7.88,0.05,0,0.25,100053.22,1250.67,1
LN001708,CUST001708,Auto Loan,70055.85,6.78,240,705,1183038.74,0,63.51,4.33,0.02,0,0.25,70055.85,350.28,1
LN001709,CUST001709,Mortgage,32103.53,7.13,48,575,304500.26,30,44.02,7.79,0.11,0,0.25,32103.53,882.85,2
LN001710,CUST001710,Mortgage,38487.59,7.52,48,845,1030439.21,0,74.39,8.72,0.05,0,0.25,38487.59,481.09,1
LN001711,CUST001711,Auto Loan,33135.22,7.94,48,574,2065175.67,30,61.7,3.83,0.08,0,0.25,33135.22,662.7,2
LN001712,CUST001712,Auto Loan,79998.87,5.69,48,618,2044210.59,120,61.05,8.87,0.26,1,0.25,79998.87,5199.93,3
LN001713,CUST001713,Mortgage,19671.19,5.3,120,700,1363041.58,0,81.26,3.15,0.06,0,0.4,19671.19,472.11,1
LN001714,CUST001714,Mortgage,20659.7,9.72,180,614,1313300.35,0,67.82,6.13,0.08,0,0.25,20659.7,413.19,1
LN001715,CUST001715,Auto Loan,73658.31,8.76,120,699,1553891.75,120,85.13,7.64,0.24,1,0.4,73658.31,7071.2,3
LN001716,CUST001716,Structured Credit,35205.13,8.11,360,794,743642.6,30,63.89,7.74,0.05,0,0.35,35205.13,616.09,2
LN001717,CUST001717,Auto Loan,95313.54,9.44,180,607,1433598.16,120,49.05,7.41,0.26,0,0.25,95313.54,6195.38,3
LN001718,CUST001718,Mortgage,22695.94,10.79,120,705,274854.31,60,67.68,6.18,0.02,0,0.25,22695.94,113.48,2
LN001719,CUST001719,Structured Credit,34949.35,7.99,360,661,1320009.0,60,97.06,6.91,0.06,0,0.5,34949.35,1048.48,2
LN001720,CUST001720,Auto Loan,19040.26,9.49,48,672,1006114.85,90,88.09,7.2,0.24,0,0.4,19040.26,1827.86,3
LN001721,CUST001721,Auto Loan,36503.15,11.68,36,752,1768456.61,60,52.34,5.97,0.02,0,0.25,36503.15,182.52,2
LN001722,CUST001722,Auto Loan,12900.45,10.88,240,553,1686295.56,0,63.48,6.57,0.08,0,0.25,12900.45,258.01,1
LN001723,CUST001723,Auto Loan,25813.6,7.98,180,678,1106880.73,0,95.67,8.08,0.09,0,0.4,25813.6,929.29,1
LN001724,CUST001724,Auto Loan,13288.07,9.51,36,575,266364.21,0,47.42,4.88,0.08,0,0.25,13288.07,265.76,1
LN001725,CUST001725,Mortgage,59026.76,6.24,48,838,817615.67,120,55.24,6.14,0.17,0,0.25,59026.76,2508.64,3
LN001726,CUST001726,Auto Loan,59970.77,8.92,180,576,1675032.66,60,55.73,3.05,0.08,0,0.25,59970.77,1199.42,2
LN001727,CUST001727,Mortgage,10816.37,11.87,36,591,412840.02,120,74.26,7.12,0.26,0,0.25,10816.37,703.06,3
LN001728,CUST001728,Structured Credit,92385.01,8.63,120,620,492195.45,0,64.64,4.17,0.08,0,0.35,92385.01,2586.78,1
LN001729,CUST001729,Structured Credit,208603.5,11.49,360,613,1705828.81,0,44.79,5.89,0.08,0,0.35,208603.5,5840.9,1
LN001730,CUST001730,Mortgage,37504.06,7.85,48,574,1950476.65,30,77.75,4.26,0.08,0,0.25,37504.06,750.08,2
LN001731,CUST001731,Auto Loan,23184.05,11.99,120,621,973486.84,0,45.94,3.14,0.08,0,0.25,23184.05,463.68,1
LN001732,CUST001732,Mortgage,262244.2,9.05,120,817,1351764.4,0,76.38,5.9,0.02,0,0.25,262244.2,1311.22,1
LN001733,CUST001733,Mortgage,14425.06,5.3,48,644,2377850.57,0,70.42,5.55,0.08,0,0.25,14425.06,288.5,1
LN001734,CUST001734,Mortgage,36830.24,9.11,180,666,2377473.01,0,69.62,5.55,0.02,0,0.25,36830.24,184.15,1
LN001735,CUST001735,Auto Loan,41181.14,6.92,240,713,941881.24,60,44.05,4.25,0.02,0,0.25,41181.14,205.91,2
LN001736,CUST001736,Structured Credit,93116.19,5.23,60,827,2072472.72,30,78.35,8.68,0.05,0,0.35,93116.19,1629.53,2
LN001737,CUST001737,Mortgage,46714.85,10.75,60,614,1586374.12,0,65.88,3.02,0.08,0,0.25,46714.85,934.3,1
LN001738,CUST001738,Auto Loan,25615.59,6.93,240,809,2444840.11,120,64.67,8.35,0.2,1,0.25,25615.59,1280.78,3
LN001739,CUST001739,Auto Loan,18660.62,10.58,48,777,1324630.53,90,75.79,7.42,0.2,1,0.25,18660.62,933.03,3
LN001740,CUST001740,Mortgage,28587.5,7.02,60,749,1993090.45,0,76.37,4.03,0.02,0,0.25,28587.5,142.94,1
LN001741,CUST001741,Structured Credit,17946.51,6.36,240,769,1978308.54,60,40.9,5.83,0.02,0,0.35,17946.51,125.63,2
LN001742,CUST001742,Mortgage,37551.84,11.82,36,729,1369223.95,90,47.51,8.93,0.2,0,0.25,37551.84,1877.59,3
LN001743,CUST001743,Mortgage,24466.56,7.53,240,777,2040167.76,90,54.19,6.86,0.17,1,0.25,24466.56,1039.83,3
LN001744,CUST001744,Auto Loan,12761.31,9.21,180,801,837340.75,0,80.68,3.76,0.06,0,0.4,12761.31,306.27,1
LN001745,CUST001745,Mortgage,87430.73,9.27,360,848,525069.33,0,74.6,5.75,0.02,0,0.25,87430.73,437.15,1
LN001746,CUST001746,Mortgage,25632.83,8.92,240,553,1206618.43,120,85.46,5.81,0.27,1,0.4,25632.83,2768.35,3
LN001747,CUST001747,Auto Loan,14947.57,11.4,120,690,2373168.98,0,84.44,7.81,0.09,0,0.4,14947.57,538.11,1
LN001748,CUST001748,Auto Loan,32280.5,9.72,120,715,1376675.37,30,91.19,8.5,0.09,0,0.4,32280.5,1162.1,2
LN001749,CUST001749,Mortgage,38095.83,7.83,360,803,1679333.06,0,62.61,3.49,0.02,0,0.25,38095.83,190.48,1
LN001750,CUST001750,Auto Loan,10694.38,11.04,48,702,1654365.53,0,60.7,4.88,0.02,0,0.25,10694.38,53.47,1
LN001751,CUST001751,Mortgage,45805.22,6.27,120,616,548288.95,0,89.86,4.79,0.12,0,0.4,45805.22,2198.65,1
LN001752,CUST001752,Auto Loan,17448.16,8.81,36,604,1128167.99,120,54.26,8.98,0.26,0,0.25,17448.16,1134.13,3
LN001753,CUST001753,Auto Loan,120297.14,11.65,240,645,1840612.69,0,67.67,6.36,0.08,0,0.25,120297.14,2405.94,1
LN001754,CUST001754,Auto Loan,52405.79,9.38,360,716,2436977.72,120,51.66,8.28,0.2,0,0.25,52405.79,2620.29,3
LN001755,CUST001755,Structured Credit,27448.59,10.72,36,611,628039.91,0,94.83,5.56,0.12,0,0.5,27448.59,1646.92,1
LN001756,CUST001756,Structured Credit,21555.42,9.57,48,723,1173494.25,120,64.47,7.34,0.2,0,0.35,21555.42,1508.88,3
LN001757,CUST001757,Structured Credit,33742.81,10.88,120,802,463961.05,90,52.75,4.72,0.17,0,0.35,33742.81,2007.7,3
LN001758,CUST001758,Mortgage,55767.89,11.61,360,661,795347.03,30,81.52,8.47,0.09,0,0.4,55767.89,2007.64,2
LN001759,CUST001759,Auto Loan,35673.17,6.91,60,764,1097708.52,0,54.68,5.73,0.02,0,0.25,35673.17,178.37,1
LN001760,CUST001760,Mortgage,31194.24,6.19,240,788,1466447.31,30,96.61,7.82,0.09,0,0.4,31194.24,1122.99,2
LN001761,CUST001761,Mortgage,37830.06,8.39,60,776,768775.49,120,62.06,4.53,0.17,0,0.25,37830.06,1607.78,3
LN001762,CUST001762,Structured Credit,23796.62,9.91,180,779,762015.99,30,79.88,7.16,0.05,0,0.35,23796.62,416.44,2
LN001763,CUST001763,Auto Loan,28559.81,6.59,48,782,2000117.45,0,60.71,5.43,0.02,0,0.25,28559.81,142.8,1
LN001764,CUST001764,Mortgage,8433.32,5.03,180,712,2415943.74,90,88.43,3.19,0.21,0,0.4,8433.32,708.4,3
LN001765,CUST001765,Auto Loan,71797.75,7.4,60,675,978129.18,30,93.82,5.48,0.06,0,0.4,71797.75,1723.15,2
LN001766,CUST001766,Auto Loan,44763.95,11.78,60,802,1797982.04,0,87.28,6.3,0.06,0,0.4,44763.95,1074.33,1
LN001767,CUST001767,Mortgage,21132.79,9.86,60,748,830681.04,30,90.91,3.91,0.06,0,0.4,21132.79,507.19,2
LN001768,CUST001768,Mortgage,137188.95,7.81,180,746,2337892.57,120,46.11,4.1,0.17,0,0.25,137188.95,5830.53,3
LN001769,CUST001769,Auto Loan,38596.29,6.35,360,671,1764030.31,0,95.44,5.79,0.06,0,0.4,38596.29,926.31,1
LN001770,CUST001770,Auto Loan,17583.21,7.49,48,813,2056022.92,60,77.46,5.06,0.02,0,0.25,17583.21,87.92,2
LN001771,CUST001771,Mortgage,66152.38,6.19,240,603,361046.6,0,92.15,5.64,0.12,0,0.4,66152.38,3175.31,1
LN001772,CUST001772,Mortgage,47984.52,5.74,360,684,1596638.43,30,81.07,5.76,0.06,0,0.4,47984.52,1151.63,2
LN001773,CUST001773,Structured Credit,47868.17,11.35,240,700,1437127.75,0,52.11,3.84,0.02,0,0.35,47868.17,335.08,1
LN001774,CUST001774,Structured Credit,26956.27,11.98,36,649,909243.04,120,76.57,4.09,0.23,1,0.35,26956.27,2169.98,3
